Country_Code,Country_Name,Year,Actual_GHG,Predicted_GHG,Residual,Abs_Residual,Pct_Error
BRN,Brunei,1999,25.5291771416764,24.564119829735947,0.965057311940452,0.965057311940452,3.7802131521309206
BRN,Brunei,2000,25.99747567580815,24.704088867257948,1.2933868085502027,1.2933868085502027,4.975047672623687
BRN,Brunei,2001,26.18848340308089,24.46901293332266,1.7194704697582317,1.7194704697582317,6.565750460967694
BRN,Brunei,2002,23.22176777938189,24.45233518790674,-1.230567408524852,1.230567408524852,-5.299197805334384
BRN,Brunei,2003,25.710180967409716,24.89962361705878,0.8105573503509369,0.8105573503509369,3.152670731405591
BRN,Brunei,2004,23.831220902720517,25.59778740736935,-1.7665665046488321,1.7665665046488321,-7.412824176570681
BRN,Brunei,2005,22.542321880328544,26.192221845879168,-3.649899965550624,3.649899965550624,-16.19132219354783
BRN,Brunei,2006,31.052231786608463,26.852677203747636,4.199554582860827,4.199554582860827,13.524163453758323
BRN,Brunei,2007,29.144208394787437,26.95051758591756,2.193690808869878,2.193690808869878,7.527021421045797
BRN,Brunei,2008,34.16103527593153,27.447171274557608,6.713864001373924,6.713864001373924,19.65357298788962
BRN,Brunei,2009,28.622789334774204,25.543375449294782,3.079413885479422,3.079413885479422,10.758608636853577
BRN,Brunei,2010,25.43534557466636,25.89871304739305,-0.4633674727266879,0.4633674727266879,-1.8217463229129565
BRN,Brunei,2011,26.735588611604225,27.36659070002505,-0.631002088420825,0.631002088420825,-2.360157831524034
BRN,Brunei,2012,25.49949822096524,27.28262340190575,-1.7831251809405089,1.7831251809405089,-6.99278536969192
BRN,Brunei,2013,24.996960131516868,26.68309078366658,-1.6861306521497106,1.6861306521497106,-6.745342806799094
BRN,Brunei,2014,25.164247150569885,26.234904856011845,-1.0706577054419597,1.0706577054419597,-4.254678071772606
BRN,Brunei,2015,23.157086961052745,24.94090121555112,-1.783814254498374,1.783814254498374,-7.703102974473953
BRN,Brunei,2016,23.82169686877286,24.264469847010037,-0.4427729782371763,0.4427729782371763,-1.8586962157913862
BRN,Brunei,2017,23.529479726045125,24.711213408765694,-1.1817336827205693,1.1817336827205693,-5.022353645212525
BRN,Brunei,2018,23.78200589296727,25.36363650600434,-1.5816306130370705,1.5816306130370705,-6.650534947116403
BRN,Brunei,2019,22.77514231499051,25.326491224397618,-2.551348909407107,2.551348909407107,-11.202340139617124
BRN,Brunei,2020,28.51025024362768,24.765079599294943,3.745170644332738,3.745170644332738,13.136225085115907
BRN,Brunei,2021,27.74787977534806,25.592779934001705,2.155099841346356,2.155099841346356,7.7667189666181375
